video_id,source_url,verbatim_prompt,prefilter_flag,has_timecode
8136,https://x.com/mimu_ai1/status/2082862744303554592,"4K 2.39:1 cinematic realistic action sequence, 90 second runtime, high production value. Opening 0:00-0:15: Moody warm boutique spotlights pierce deep night shadows, glass display cases glint soft gold. Low drifting handheld camera tracks olive-skinned dark-haired heroine in fitted emerald silk gown moving with sharp controlled grace. 0:15-0:60: Fast whip pans follow precise martial arts; she vaults a display case, 120fps slow motion catches glass shards, diamonds and pearls exploding outward as glittering rain suspended in light beams. She slides across polished marble, hurls an attacker into a watch shelf sending metal and glass cascading. A spinning kick disarms the final thief. 0:60-0:90: Slow smooth push-in, she stands breathing steady amid wreckage, plucks one solitaire diamond ring, turns to lock sharp green eyes with the lens, faint quiet smile. Natural physics, subtle motion blur, warm amber color grade, tight dynamic framing, smooth consistent motion.",,True
8137,https://x.com/Genflickmovies/status/2082859711787872613,"Garden gnomes with guns. In bodycam POV. 0-4s breach, 4-10s gnomes attack with tiny weapons, 10-15s combat takedown.",,True
8115,https://x.com/im_shahid7/status/2082851844813185203,"A cinematic animated short film with feature-film-quality 3D animation, expressive stylized characters, a dimly lit child's bedroom at night, moonlight streaming through a half-open window, soft volumetric shadows, a single nightlight glowing faintly in the corner, smooth cinematic camera movement, suspenseful ambient score with quiet tension, polished CGI animated feature film quality rendering, NOT photorealistic, expressive facial animation. Boy remains fixed near the closet door area throughout. Closet door is slightly ajar on the left side of frame, gap visible underneath. A 9-year-old boy in White and black tiger-print pajamas plays with a small red flashlight, making shapes on the ceiling, cheerful and carefree. He accidentally drops it. The flashlight rolls across the floor and disappears through the gap under a slightly-open closet door. Boy (gasping): ""Oh no"" He crawls over and kneels in front of the closet door, reaching his hand into the dark gap underneath, feeling around blindly. He stretches his arm further into the darkness, still can't find it. Continue seamlessly from the previous scene. Maintain the exact same character, clothing, facial features, lighting, bedroom environment, and CGI animated feature film quality 3D animation style, NOT photorealistic. Boy remains fixed kneeling at the closet door. The clawed hand emerges from the same fixed gap beneath the door. Without him noticing, a long clawed shadowy hand slowly emerges from the pitch-black gap beneath the door, quietly placing the flashlight into his open palm. Still focused on the floor, he closes his hand around it and pulls it out. Boy (relieved smile): ""Thanks, Mom."" He stands up, dusts off his pajamas, turns toward his bedroom door — closed, room empty. He freezes. Dramatic close-up on his face. His smile fades, eyes go wide. Behind him, the closet door creaks open another inch. Boy (exaggerated scream): ""AAAAH!"" He sprints out of the room, slamming the door behind him. The clawed hand slowly withdraws into the closet, door creaking shut on its own. Fade to black.",,False
8140,https://x.com/CharaspowerAI/status/2082843708655829010,"Ultra-realistic original dark fantasy war sequence on a vast volcanic plain at dusk. An army of terrifying beast riders mounted on armored reptilian and wolf-like creatures charges toward a disciplined line of elite spearmen. 0–4s: extreme wide shot showing hundreds of mounted creatures racing across ash and burning grass, dust clouds and embers exploding behind them. 4–9s: low-angle tracking beside the charge, claws pounding the ground, riders roaring, capes and armor shaking, camera weaving between galloping monsters with intense speed. 9–15s: full-force impact as the beast riders crash into the shield wall, spears splinter, bodies recoil, creatures leap through smoke, the formation bends under enormous pressure. Epic scale, brutal energy, ultra dynamic camera, photorealistic textures, cinematic dust, ash, sparks, deep orange firelight against black storm clouds.",,True
8134,https://x.com/noorwithwifi/status/2082825904812913139,"A fast-paced anime-style countryside cooking montage set in a hidden meadow surrounded by rolling hills, wildflowers, and a cozy old wooden cottage. The video shows every cooking action in sequence with smooth cinematic transitions. A young cook gathers fresh eggs from a small farm coop, picks fragrant herbs and colorful vegetables from the garden, and collects fresh spring water. Quick close-up shots show ingredients being washed, chopped, herbs crushed with a stone mortar, and dough being prepared on a rustic wooden table. A stone fire pit burns as a copper pot simmers with a rich homemade sauce, vegetables are sautéed in a pan, and warm bread is sliced with steam rising from the fresh meal. The finished countryside dish is beautifully arranged on handmade ceramic plates beside a glass jar of fresh fruit juice. Final shot reveals the peaceful meadow landscape, golden sunlight, gentle wind moving through the grass, and a cozy anime cooking atmosphere. Fast cinematic cuts, smooth camera movements, vibrant colors, soft natural lighting, highly detailed anime visuals, tranquil yet energetic feeling, masterpiece quality, 4K.",,False
8142,https://x.com/pictsbyai/status/2082812577881411963,"Extreme close-up of a white spacesuit shoulder inside a dim spacecraft cabin, slowly rotating into frame. A circular embroidered mission patch stitched onto the shoulder reads ""HIGGSFIELD"" in clear capital letters across its face, the thread texture and raised edge of the badge sharply visible. The camera pulls slowly back and racks focus to the astronaut's helmet visor, where the curved blue edge of a planet slides across the reflective glass. Slow dolly-out with a rack focus from the patch to the visor, close-up opening to medium close-up. Cool blue instrument light from below mixed with hard white sunlight cutting in from a porthole. Photorealistic hard-science-fiction look, ultra-detailed fabric and glass, shallow depth of field. Audio: low hum of life support, soft mechanical switch clicks, amplified breathing inside the helmet, a sparse sustained low string note.",,False
8154,https://x.com/Soranlan/status/2082805985693810815,"[Overall Style] Cinematic photorealistic, restrained supernatural twist comedy, combining elegant immortal time spells, precise visual misdirection, realistic physics of static objects, and subtle character micro-performances. The humor comes from the accidental exposure of a character's true nature. Designed for Seedance 2.0 multi-modal reference control and unified audio-visual generation.

[Characters]
Character A | Sword Immortal Sister: Use @Picture 1 as the strict identity and clothing reference. A 25–30-year-old East Asian female sword immortal, maintaining the same face, sharp dark eyes, black long hair, jade hairpin, tall slender figure, white embroidered silk Hanfu, translucent layered wide sleeves, silver jewelry, and white cloth boots.
Character B | Bicycle Sister: Use @Picture 2 as the strict reference. A 25–30-year-old East Asian female on a bicycle, maintaining the same face, ponytail, body proportions, clothing, accessories, bicycle, and bubble tea cup.

[Shot 1 | 0-5s | Low-angle Panorama Tracking]
16:9 widescreen, a bright modern pedestrian plaza after rain. Wet ground reflections, coffee tables, trees, glass storefronts, and leaves blowing in the wind are clearly visible. The same bicycle girl enters the frame, her front wheel slips slightly, and she loses balance. The bubble tea cup, black pearls, mobile phone, and scattered leaves fly into the air. The same sword immortal turns and whispers: 'Freeze.' Time instantly stops; all objects in the air, tea droplets, and pearls hover precisely. Urban sounds vanish, replaced by a low, clear magical resonance.

[Shot 2 | 5-10s | Continuous Orbiting Medium Shot]
The same sword immortal in white silk Hanfu walks calmly into the static scene. She straightens the bicycle, puts the phone back in the girl's hand, catches all suspended pearls with the tea cup, and gently adjusts the girl's center of gravity. Before leaving, she looks around, secretly takes a quick sip of the bubble tea, then immediately resumes her cool posture with hands behind her back.

[Shot 3 | 10-15s | Close-up into Two-person Shot]
The sword immortal snaps her fingers, and time resumes seamlessly. Character B lands safely with a shocked expression. She checks the suddenly lighter tea cup, notices a black pearl on the immortal's lip, and asks suspiciously: 'Sister, did you freeze time just for a sip?' Extreme close-up: The immortal silently swallows the tea, wipes the pearl away, and answers calmly: 'Saving people, by the way.' The frame freezes on the girl's suspicious gaze and the immortal's forced calm.

[Technical Requirements] Strict 15-second total duration, three clean shots, consistent object trajectories, stable character identities and clothing, accurate Mandarin lip-syncing, precise audio transition for time freezing, and realistic physics for liquids, pearls, hair, silk, bicycles, and reflections. No subtitles.

[Negative Prompts] blurry, bad quality, low quality, low resolution, noisy, jpeg artifacts, watermark, text, error; deformed, mutated, bad anatomy, poorly drawn hands, bad composition, out of frame, disfigured; inconsistent character, changing clothes, face morphing, background shift, glitching cuts, disappearing props",,True
8152,https://x.com/john87445528/status/2082804507839193581,"Act 1: [Reference Lock] Refer to Image 1 hf_20260730_044943_833909d3-0181-4d86-b4ad-8fdd91945fbd for Landlady #1 wearing hf_20260730_045132_8f945ce1-0e33-4e9c-86c6-5b5bdb0b0185. Legs and feet proportions, thin sock texture, sofa sitting posture, and black high heel position are highest priority; maintain pre-set face, hairstyle, makeup, and clothing of #1. Reference video provides the small restaurant space, appearance, body type, clothing, and life-like performance rhythm of Man #2 and Diner #3. #1, #2, and #3 are all adults; no face-swapping, duplication, merging, or identity swapping. [Overall Setting] Realistic small restaurant life comedy. Landlady #1 sits on the sofa in the left-rear resting area browsing her phone, presenting a restrained, natural 'Siren Pose': body leaning against the sofa, one shoulder slightly lower, waist and back forming a natural S-curve; legs elegantly crossed and extended slightly forward with toes relaxed; head tilted gently, long black hair falling naturally on one shoulder. The posture has a quiet, lazy, attractive quality but does not actively tease diners, lick lips, wink, or intentionally writhe. Man #2 sits at the first old green dining table in the front right eating noodles. Diner #3 sits at another independent dining table in the back right; there is a clear aisle between the two tables, and they never sit at the same table. Man #2 stares momentarily at Landlady #1 while eating, then calls her to get a bottle of orange drink. Diner #3 is already eating at the other table from his first appearance to establish spatial positioning for the later twist. [Realistic Filming] Unprocessed iPhone handheld realistic video. 9:16 vertical screen, 1080x1920, 30fps, 26-28mm equivalent focal length, shot by an ordinary diner standing about 1-1.5 meters away. Auto exposure, auto focus, auto white balance. Retain slight hand shakiness, breathing fluctuations, half-beat delays in re-framing, brief focus searching, motion blur, local overexposure by the window, and shadow noise. No filters, no beauty mode, no skin smoothing, no cinematic lighting, no stabilizer movement, no artificial shallow depth of field. Retain real skin texture, stray hairs, clothing wrinkles, and natural reflection of thin socks. [Character Locations] Landlady #1: Left rear beige-grey double sofa. Leaning back browsing phone, natural Siren Pose, ignoring diners for now. Man #2: Front right first green old table, eating alone, the one who calls for a drink. Diner #3: Back right second independent table, about one meter from Man #2 with an aisle in between. Eating alone, not synchronized with Man #2, not speaking yet. [Space & Props] Left rear: Sofa, phone, a pair of black high heels by the feet, one closer to the camera. Center rear: Drink cooler, service counter, beige ledger. Front right table 1: Man #2, bowl of noodles, chopsticks, small seasoning dish. Back right table 2: Diner #3, another bowl of noodles, chopsticks, seasoning dish. Tables/props are independent and not shared. The cooler contains only one orange drink: ~500ml transparent plastic bottle, orange-yellow translucent liquid, colored tamper-evident cap. Only one bottle appears in the entire film, not on the table beforehand. [15s Shot List] 0-2s: Low-angle foot establishing shot starting from #1's legs on the sofa edge. 2-4s: Mid-shot of Landlady on sofa as camera moves up to her upper body. 4-6.8s: Wide mid-shot showing both dining tables with the aisle between them. 6.8-8.5s: Man #2 finishes a mouthful and shouts for a drink. 8.5-10.5s: Landlady responds, puts phone down on the armrest, puts on heels, and stands up. 10.5-12.5s: Mid-shot of Landlady taking one orange drink from the glass cooler and picking up a ledger, walking toward the aisle with a natural S-curve sway. 12.5-15s: Handheld tracking shot follows her to Man #2's table. She places the sealed drink: 'Here is your drink.' Final frame: Drink is sealed, landlady holds ledger, two men at separate tables. [Audio] Diegetic restaurant sounds: cooler compressor, exhaust fan, distant chatter, noodle slurping, chopsticks hitting bowl, heels on floor, cooler door, footsteps, bottle hitting table. Realistic reverb. No BGM. [Continuity] #1 always moves from left-rear to front-right. #2 and #3 remain at separate tables. Drink stays sealed until delivered. [Negative Prompt] Do not sit #2 and #3 together; no sharing bowls; no cloning characters. No dancing, winking, or erotic performance. No skin smoothing, no floating objects. Act 2: [Reference Lock] (Same character/clothing references as Act 1). [Starting Point] Continuation from Part A final frame: Landlady #1 stands in the aisle facing Man #2 with ledger; Man #2 touches the sealed drink; Diner #3 watches from his table. [Overall Setting] Man #2 asks for the price; hearing 6 yuan, he offers 5. Landlady calmly takes the drink back, opens it, takes a sip, and hands the opened bottle back. Diner #3 watches and says: 'I'll take a case of those.' Landlady breaks her cold expression and sprays the drink into the back of her ledger while laughing. [Realistic Filming] (Same technical specs as Act 1). [Shot List] 0-2s: Man #2 asks 'How much?' Landlady replies 'Six.' 2-3.8s: Man #2 offers 'I only have five, how about five?' 3.8-5s: Landlady silently takes the bottle back. 5-6.3s: She unscrews the cap with a 'click'. 6.3-7.8s: She takes a small sip, looking at #2. Liquid level drops. 7.8-9s: She loosely places the cap back and hands the opened bottle to the stunned Man #2. 9-11.8s: Diner #3 stops eating and says seriously: 'I'll take a case of those.' 11.8-15s: Landlady's eyes widen, she turns toward #3, holds up the ledger to cover her face, and sprays a fine orange mist of the drink against the ledger while laughing. Final frame: #2 stunned with the opened drink, #3 waiting for a case, Landlady laughing behind the ledger. [Audio] Cap clicking, liquid sloshing, swallowing, and Landlady's short choke/laugh at the end. [Negative Prompt] No merging tables; no floating caps; drink must not refill itself. No eroticized movements. No large projectile vomiting, just a laugh-induced spray. No platform UI or watermarks.",,True
8114,https://x.com/Just_sharon7/status/2082791809898651724,"Cinematic high-octane action sequence in a vast red-rock desert canyon under bright blue sky. A heavily customized bright magenta/pink off-road truck with spiked armor, heavy chains, and a massive metal skull front grille with glowing headlights and long fangs speeds through dusty terrain. Dynamic camera work: low-angle undercarriage shot as the truck launches over a dirt ramp kicking up dust and debris; side tracking shot of the spiked truck racing; close-up inside the cab of a stern woman in a traditional yellow hanbok-style outfit smoking a cigarette while gripping the wheel; rear gunner platform with a young woman in digital camouflage military uniform (name patch visible), long hair flying, sunglasses on head, enthusiastically firing a large mounted heavy machine gun with muzzle flashes while shouting; POV from the truck’s spiked hood racing toward a charging herd of massive armored metallic rhinoceros-like beasts with mechanical plating and horns kicking up dust; side and frontal shots of the pink skull-truck barreling through the stampeding armored rhinos as the gunner keeps firing; high aerial overhead shot of the truck weaving among the herd leaving dust trails; final rear tracking shot of the truck speeding away down the canyon with the gun still elevated. Fast-paced, dusty, intense Mad Max-inspired post-apocalyptic energy mixed with Korean action-comedy flair, bright desert lighting, motion blur, practical dust and debris effects, 15-second continuous action sequence.",,False
8131,https://x.com/im_shahid7/status/2082790104771473775,"Live-action + flat 2D sticker composite, POV cooking vlog, vertical 9:16, 10 seconds, 8K, light handheld micro-shake. Realistic kitchen + funny flat sticker character.
Scene: Home kitchen from first-person perspective. Beef and greens are frying in a black pan, oil sizzles, steam rises. White tiles, sauce bottles, sink on the right, side daylight.
Character: Little chibi raccoon Solka as a flat 2D sticker: gray-blue fur, dark mask around eyes, striped tail, big red bow, round black glasses, yellow dress, red shoes. Thick outline, paper texture, colored pencil style. Sitting on a small stool by the stove.
00:00–00:03 — Salty Avalanche
Real hand stirs meat with a spatula. Solka smiles cunningly and pours a whole jar of salt into the pan. Salt falls like a waterfall, forming a white mound.
SFX: sizzling, salt pouring.
00:03–00:05 — Oops
Hand takes the jar away, next to her head the spatula makes a comical ""BONK!"". Glasses slide down, tail stands on end, Solka jumps.
SFX: bonk, cartoon spring.
00:05–00:08 — Salty Payback
Solka tastes the oversalted food. Cheeks puff up, eyes become spirals, cartoon tears spray from eyes.
SFX: crunch, pause, exaggerated crying.
00:08–00:10 — Salty K.O.
She swallows, eyes turn into Xs, falls off the stool like a paper sticker. Stars around head, final freeze-frame.
SFX: croak, soft thud, funny spirit sound.
Negative prompt: 3D raccoon, realistic fur, redesign, extra limbs, deformed hands, morphing, flicker, blur, fake salt physics, gore, subtitles, watermark, UI.",,True
8145,https://x.com/ZaraIrahh/status/2082789689766162741,"Create a 45-second 3D Pixar-style animated commercial for GLOWDROP – 24-Hour Liquid Blush in a vertical smartphone format. Use bright, colorful visuals with expressive cartoon characters, smooth exaggerated animation, cinematic lighting, and dynamic camera movements. The story takes place in a cozy apartment bathroom during a warm morning. Zara, a young woman in pajamas and a satin robe, panics after seeing a notification that her first date is in 20 minutes. Her regular powder blush fades instantly, leaving her frustrated, while her roommate's fluffy white Pomeranian, Milo, silently watches with hilarious judgmental reactions. After desperately searching through makeup, Zara discovers the glowing GLOWDROP bottle. She applies two dots, instantly revealing a radiant, long-lasting flush that transforms her confidence. A fast-paced montage shows her finishing her look, confidently heading out, and impressing her waiting date, while Milo proudly follows along. End with a clean hero product shot of the rotating GLOWDROP bottle against a soft pink background with the tagline: ""GLOWDROP — Blush That Doesn't Quit."" Keep the tone playful, relatable, and comedy-driven, featuring expressive character animation, internet-style humor, glowing beauty visuals, and Milo's silent reactions as the scene-stealing sidekick.",,False
8127,https://x.com/AIwithSynthia/status/2082788146534834428,"Use the uploaded storyboard image as the visual sequence reference and preserve the exact same beautiful young woman throughout the entire film. Maintain identical facial identity, hairstyle, skin tone, makeup, black fitted crop top, grey jogger pants, black shoulder bag, body proportions, and accessories across every scene. Ensure perfect character consistency and realistic anatomy.

Create an ultra-realistic cinematic ""A Day in My Life"" lifestyle film with premium commercial cinematography. The atmosphere should feel calm, authentic, and aspirational, using warm natural lighting, soft shadows, realistic reflections, cinematic colour grading, shallow depth of field, smooth handheld and gimbal camera movements, and subtle environmental ambience.

The film begins with her sleeping peacefully as an alarm rings beside the bed. She slowly wakes up, reaches for her phone, and turns the alarm off. She walks into a modern bathroom where she washes her face with cold water before getting dressed. Standing beside an open wardrobe, she chooses a black jacket, then prepares a healthy smoothie in her minimalist kitchen before taking a sip.

She leaves her apartment and confidently walks through a lively city street before entering the subway station. She rides the escalator, waits on the platform, and boards a crowded train while quietly observing the people around her. After arriving, she walks through the office lobby and rides the elevator before entering a modern open workspace where she works on her laptop with complete focus.

As the workday ends, she walks through the city during golden hour, enjoying the peaceful evening atmosphere. The film concludes with her back in her bedroom, lying on the bed while scrolling through her phone with a relaxed smile before placing it beside her and closing her eyes.

Style: Premium lifestyle commercial, realistic daily routine, cinematic storytelling, natural performances, luxury colour grading, soft bokeh, subtle lens flares, smooth transitions, emotionally warm atmosphere, photorealistic, ultra-detailed, commercial quality.

Negative Prompt: No text, no subtitles, no logos, no watermarks, no duplicate people, no distorted anatomy, no unrealistic facial features, no AI artifacts, no cartoon style, no flickering, no oversaturated colours, no abrupt transitions.",,False
